minute,pts_in,pts_out
1358,6.0,2.0
1359,9.0,0.0
1360,6.0,5.0
1361,4.0,4.0
1362,5.0,10.0
1363,4.0,6.0
1364,3.0,4.0
1365,3.0,4.0
1366,5.0,1.0
1367,6.0,4.0
1368,5.0,2.0
1369,5.0,5.0
1370,2.0,4.0
1371,1.0,3.0
1372,5.0,6.0
1373,6.0,2.0
1374,5.0,3.0
1375,7.0,4.0
1376,4.0,4.0
1377,5.0,2.0
1378,6.0,3.0
1379,7.0,3.0
1380,4.0,2.0
1381,4.0,3.0
1382,6.0,6.0
1383,3.0,7.0
1384,5.0,5.0
1385,4.0,3.0
1386,2.0,2.0
1387,3.0,2.0
1388,3.0,1.0
1389,7.0,1.0
1390,3.0,1.0
1391,4.0,2.0
1392,2.0,2.0
1393,2.0,3.0
1394,3.0,3.0
1395,7.0,3.0
1396,6.0,3.0
1397,4.0,2.0
1398,3.0,5.0
1399,4.0,3.0
1400,3.0,5.0
1401,3.0,5.0
1402,4.0,9.0
1403,2.0,7.0
1404,3.0,5.0
1405,7.0,5.0
1406,8.0,1.0
1407,2.0,4.0
1408,5.0,4.0
1409,4.0,4.0
1410,4.0,3.0
1411,3.0,2.0
1412,1.0,5.0
1413,0.0,5.0
1414,0.0,4.0
1415,0.0,3.0
1416,1.0,4.0
1417,0.0,4.0
1418,0.0,3.0
1419,1.0,4.0
1420,2.0,1.0
1421,2.0,2.0
1422,2.0,5.0
1423,0.0,1.0
1424,6.0,2.0
1425,5.0,2.0
1426,1.0,5.0
1427,4.0,2.0
1428,4.0,2.0
1429,5.0,1.0
1430,2.0,0.0
1431,3.0,1.0
1432,3.0,1.0
1433,0.0,1.0
1434,0.0,2.0
1435,0.0,3.0
1436,1.0,0.0
1437,2.0,1.0
1438,1.0,1.0
1439,1.0,0.0
